"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2017-06-06",3.63736581802368,66.2457427978516,71.2505798339844,86.8838272094727,22.9834518432617,50.1500015258789,1.1258,1.29065,8.7601,12.7677,16.4952,14.3611
"2017-06-07",3.68130803108215,66.1269836425781,71.2264862060547,86.0195541381836,23.0475158691406,50.5035018920898,1.1217,1.29,8.805,12.847,16.5676,14.4587
"2017-06-08",3.94842100143433,65.7250518798828,70.4883346557617,87.2660827636719,22.9834518432617,50.513500213623,1.1229,1.29425,8.802,12.8532,16.6706,14.4631
"2017-06-09",3.69315814971924,64.2360763549805,70.737060546875,88.022331237793,23.1261348724365,48.9155006408691,1.1176,1.27535,8.6607,12.9313,16.4648,14.4592
"2017-06-12",3.7022922039032,63.7427978515625,70.8012542724609,88.1469802856445,23.0737247467041,48.2454986572266,1.1221,1.26905,8.6141,12.8987,16.42,14.471
"2017-06-13",3.73759460449219,64.5375442504883,70.6568222045898,87.8810501098633,23.1552505493164,49.0395011901855,1.1217,1.27315,8.6532,12.7947,16.2415,14.3518
"2017-06-14",3.74549388885498,64.1903915405273,70.9617233276367,87.0167922973633,23.2659034729004,48.8235015869141,1.1203,1.27275,8.6784,12.7685,16.2811,14.3128
"2017-06-15",3.76154017448425,63.8524436950684,71.715934753418,88.4212265014648,22.9776229858398,48.2084999084473,1.1166,1.2777,8.6812,12.7054,16.1416,14.2072
"2017-06-19",3.8837411403656,64.7384948730469,72.1011123657227,89.3270416259766,21.9846744537354,49.7584991455078,1.1199,1.2802,8.6978,12.805,16.3897,14.3332
"2017-06-20",3.87806296348572,63.8615646362305,71.9165496826172,88.9531097412109,21.9963264465332,49.6295013427734,1.1156,1.267,8.6158,12.9943,16.4813,14.4913
"2017-06-21",3.93681669235229,64.1903915405273,71.7320175170898,85.986328125,22.2001571655273,50.111499786377,1.1147,1.26815,8.6461,13.1058,16.5205,14.5887
"2017-06-22",3.90966153144836,64.181266784668,71.4351348876953,86.2937927246094,21.9904975891113,50.064998626709,1.1169,1.26705,8.651,12.9729,16.4314,14.4816
"2017-06-23",3.79758334159851,65.049072265625,71.7480545043945,86.518180847168,21.7924919128418,50.1870002746582,1.1173,1.2738,8.7051,12.9279,16.4669,14.456
"2017-06-26",3.75610899925232,64.4279098510742,71.6998977661133,86.6345291137695,21.9846744537354,49.6990013122559,1.1187,1.274,8.7105,12.8696,16.3869,14.3998
"2017-06-27",3.61860322952271,63.2221298217773,71.0981216430664,86.3685760498047,22.1331787109375,48.8390007019043,1.1278,1.275,8.7018,12.8429,16.3644,14.4399
"2017-06-28",3.74623441696167,63.7610549926758,70.9055480957031,88.4627685546875,22.2787780761719,49.5164985656738,1.1375,1.28255,8.7969,13.0093,16.6786,14.8079
"2017-06-29",3.6210720539093,62.5644035339355,69.7982711791992,87.7896347045898,22.1098880767822,48.796501159668,1.1413,1.2966,8.8158,12.9507,16.8198,14.7975
"2017-06-30",3.56873559951782,62.9663314819336,69.9266662597656,89.302116394043,22.0370922088623,48.4000015258789,1.1412,1.29785,8.8063,13.0817,17.0068,14.9268
"2017-07-03",3.43962383270264,62.272102355957,70.4000778198242,88.8949127197266,21.9439067840576,47.6829986572266,1.1369,1.2955,8.7953,13.0921,17.006,14.904
"2017-07-05",3.53145861625671,63.1033592224121,70.3438949584961,89.3270416259766,21.9322605133057,48.5699996948242,1.1329,1.29085,8.7884,13.2391,17.085,15.0263
"2017-07-06",3.54207468032837,62.6374893188477,70.1031799316406,88.5126419067383,21.975944519043,48.2569999694824,1.1385,1.2957,8.802,13.3822,17.3173,15.1922
"2017-07-07",3.62304711341858,63.450496673584,70.3278656005859,88.8533706665039,21.9351768493652,48.9379997253418,1.1412,1.2893,8.7593,13.4716,17.4047,15.3785
"2017-07-10",3.79437446594238,63.9255104064941,69.8785247802734,89.6178894042969,21.3236827850342,49.8235015869141,1.1387,1.2876,8.7495,13.335,17.1915,15.2139
"2017-07-11",3.8481912612915,63.9346122741699,69.6217727661133,89.950309753418,21.3935718536377,49.7065010070801,1.1405,1.2905,8.734,13.5996,17.5388,15.4961
"2017-07-12",4.01186513900757,64.9942626953125,69.7742080688477,90.5486450195312,21.5304203033447,50.3255004882812,1.1449,1.2859,8.7478,13.4866,17.3344,15.4516
"2017-07-13",3.96545457839966,65.5606231689453,69.5655822753906,90.1414642333984,21.8536472320557,50.0315017700195,1.1417,1.29235,8.7712,13.2154,17.1008,15.0815
"2017-07-14",4.07210206985474,66.4832534790039,69.8865509033203,90.3907699584961,22.2292728424072,50.0904998779297,1.1415,1.29695,8.8618,13.1788,17.0718,15.0377
"2017-07-17",4.05482149124146,67.0039215087891,70.2476119995117,90.4489440917969,22.2380084991455,50.5019989013672,1.1462,1.3066,8.8431,12.9949,17.0012,14.8772
"2017-07-18",4.09703588485718,66.9582672119141,71.1222076416016,89.6202926635742,22.1885070800781,51.2224998474121,1.1555,1.30245,8.78,12.9288,16.8526,14.9004
"2017-07-19",4.07580423355103,67.4698104858398,71.4456787109375,90.2731552124023,22.0924129486084,51.3434982299805,1.1533,1.3051,8.806,12.9482,16.8637,14.9215
"2017-07-20",4.13505411148071,67.7986755371094,71.6478271484375,89.8295440673828,22.1360969543457,51.435001373291,1.1485,1.29405,8.7797,12.9727,16.8787,14.9186
"2017-07-21",4.1498646736145,67.4058609008789,71.6559295654297,89.2184982299805,22.1739482879639,51.2835006713867,1.1642,1.3004,8.7877,12.9787,16.8691,15.1137
"2017-07-24",4.10172653198242,67.2323150634766,71.3081893920898,90.5493850708008,22.3894290924072,51.9474983215332,1.1648,1.3033,8.8052,12.9432,16.8449,15.0743
"2017-07-25",4.08197689056396,67.7712707519531,72.0845031738281,95.8728561401367,22.8640651702881,51.9934997558594,1.1694,1.3032,8.8074,12.9774,16.9109,15.1271
"2017-07-26",4.12912702560425,67.6433563232422,72.2139129638672,95.0190887451172,22.9747142791748,52.6399993896484,1.1644,1.3054,8.8167,13.0458,16.996,15.1657
"2017-07-27",3.9928572177887,66.8303680419922,73.3298645019531,95.7305679321289,23.2309608459473,52.2999992370605,1.1694,1.31475,8.8206,12.9136,16.9632,15.1353
"2017-07-28",4.05827617645264,66.7207641601562,72.9498062133789,95.5045547485352,23.2396926879883,51.0019989013672,1.1729,1.3086,8.8383,13.0274,17.0385,15.2453
"2017-07-31",4.01186513900757,66.4101791381836,73.4430847167969,95.3789901733398,23.2921085357666,49.3889999389648,1.1727,1.3124,8.8656,13.048,17.1151,15.2982
"2017-08-01",4.06074571609497,66.3005523681641,73.6695175170898,94.6675262451172,23.4406147003174,49.8095016479492,1.1812,1.32125,8.8846,13.1918,17.4356,15.5907
"2017-08-02",4.05827617645264,66.0082321166992,73.6209869384766,94.6591644287109,23.4493465423584,49.7944984436035,1.1829,1.323,8.8872,13.2812,17.5816,15.7601
"2017-08-03",4.10987186431885,65.9077529907227,73.4754257202148,95.0525512695312,23.5483531951904,49.3460006713867,1.186,1.31875,8.827,13.2676,17.5504,15.7056
"2017-08-04",4.12789392471313,66.3918838500977,73.3217620849609,95.7138061523438,23.4347991943359,49.3790016174316,1.1868,1.3141,8.7718,13.3518,17.5549,15.8659
"2017-08-07",4.25478458404541,66.1361083984375,73.944450378418,96.0151443481445,23.6677341461182,49.6134986877441,1.1797,1.30535,8.7512,13.3987,17.4813,15.8159
